id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46524834,"2 bed, 2 sink bathroom, separate entry apartment.",79333399,Natty,,Whittier,39.75819,-104.97041,Entire home/apt,99,29,8,2021-02-15,0.61,2,2,7,
46568838,"Cozy Denver Townhouse, Minutes from Everything!",7566900,Nick,,College View - South Platte,39.67099,-105.0239,Entire home/apt,70,29,6,2021-10-06,0.52,2,292,6,
46578817,Modern New Build★Close to DU & Porter★Perfect WFH!,30972487,Sabrina,,University Park,39.67346,-104.95908,Entire home/apt,110,30,5,2021-11-24,0.54,18,215,5,
46580161,"Colorful, Cozy Cherry Creek North Basement Apt",91097749,Kent,,Cherry Creek,39.72448,-104.94808,Entire home/apt,160,2,12,2021-08-29,0.99,2,343,12,2019-BFN-0007510
46580380,"Entire Cottage in East Denver. Fire Pit, Fast Wifi",128768331,Jason,,East Colfax,39.74463,-104.89398,Entire home/apt,150,60,2,2021-04-04,0.18,1,24,2,
46581502,Single room in townhome,31483023,Erynn,,Stapleton,39.76314,-104.89071,Private room,42,30,3,2021-09-01,0.25,1,55,3,
46586352,"Modern Spacious Condo: Parking, Walkable Area & PT",77350585,Brian,,Overland,39.68370879049803,-104.98939411260815,Entire home/apt,115,30,0,,,1,328,0,
46587181,DISCOUNTED THIS WEEK! Stylish and super central,327688451,Meena,,Clayton,39.76409,-104.94956,Entire home/apt,237,2,33,2021-12-21,2.58,1,47,31,2020-BFN-0005706
46587645,Lohi house on the bike path!,12435092,Dana,,Highland,39.76827,-104.9993,Entire home/apt,166,2,45,2021-12-12,3.65,1,54,44,2021-BFN-0000125
46588766,the nest on elm,23572618,Bryce,,North Park Hill,39.76061,-104.92825,Entire home/apt,125,2,63,2021-12-21,7.53,1,336,63,2020-BFN-0005972
46594098,"Clean and Charming, 800sf Highlands Master Suite",21078778,Paige,,Sloan Lake,39.75264,-105.02692,Private room,70,29,6,2021-10-17,0.49,1,89,6,
46599283,"Cozy 3 BR Ranch Home, minutes from Front Range",26165807,Lukas,,Harvey Park,39.66843,-105.03717,Entire home/apt,170,1,19,2021-08-02,1.54,2,0,18,2021-BFN-0000868
46620782,Sloan's Lake Apartment,111478507,Alisa,,West Colfax,39.73669,-105.04048,Entire home/apt,160,2,24,2021-10-24,2.11,1,172,24,2021-BFN-0000117
46623278,Private Urban Suite near Downtown Denver,376896805,Carol,,Whittier,39.75943,-104.96163,Private room,63,1,92,2021-12-24,7.34,1,22,90,2020-BFN-0006578
46637126,Super Location for your Staycation/WFH Getaway!,8223595,Liz,,Speer,39.71307,-104.98429,Entire home/apt,184,1,33,2021-12-03,2.49,1,266,28,2017-BFN-0001652
46641463,Cozy Spacious Basement Unit <3 - Up to 6-9 people!,305357286,Mariel,,Athmar Park,39.70304,-105.0185,Private room,140,1,41,2021-12-23,3.32,1,156,40,2020-BFN-0007104
46642703,222 West B,272466914,Paul,,Baker,39.72467,-104.9909,Entire home/apt,56,29,33,2021-11-01,2.56,4,293,30,2019-BFN-0004420
46673718,RARE! Monthly Furnished Rental in Denver RINO Dst,377219980,Antoine,,Five Points,39.76166,-104.983,Entire home/apt,68,29,3,2021-10-31,0.40,3,183,3,Long Term Rent only
46674514,Charming & Bright in City Park #2,8672659,Ben,,City Park West,39.7438,-104.96022,Entire home/apt,156,29,6,2021-12-11,0.55,9,253,6,Monthly Lease Required
46676127,Charming & Bright Loft in City Park #4,8672659,Ben,,City Park West,39.74257,-104.9617,Entire home/apt,160,30,5,2021-09-11,0.42,9,241,5,Monthly Lease Required
46678122,Downing House Apt- 1889 Gem - 100% Renovated - WOW,2461481,David And Theresa,,Capitol Hill,39.73917,-104.97334,Entire home/apt,345,2,36,2021-11-22,2.93,1,290,35,2019-BFN-0009617
46693568,Beautiful 4 Bedroom Executive Home,55721272,George,,Stapleton,39.75645,-104.86528,Entire home/apt,200,29,3,2021-02-28,0.26,1,303,3,
46694552,Private Stand Alone Denver GuestHouse 15 Min to DT,15612930,Peter,,Stapleton,39.75585,-104.89497,Entire home/apt,127,1,103,2021-12-23,7.92,1,161,95,2020-BFN-0007095
46709807,Perfect 2 Bdr Victorian w/ Private Hot Tub,3023868,Ross,,West Highland,39.7637,-105.03923,Entire home/apt,332,3,10,2021-12-07,0.90,3,16,10,2021-BFN-0000789
46726631,Barnum West Quick Access Downtown/Mountains,344008741,John (Mike),,Barnum West,39.72145,-105.05104,Private room,117,2,23,2021-11-16,2.31,1,11,23,2021-BFN-0000832
46746974,NEW Design Guest House in Platt Park Neighborhood,11512929,David,,Platt Park,39.68393,-104.98401,Entire home/apt,173,1,72,2021-12-27,6.79,1,140,72,2021-BFN-0000134
46760458,Spacious Two-Story Townhouse w/Parking in Center!,113951923,Morgan,,Five Points,39.7502,-104.98059,Entire home/apt,156,30,6,2021-11-01,0.49,1,204,6,
46778068,Upscale apartment home | 1BR in Denver,359071917,Raquel,,Civic Center,39.73048,-104.9904,Entire home/apt,210,30,0,,,110,364,0,
46793366,The Best 420 Weed Friendly Airbnb Downtown Denver,277504731,Joseph,,Lincoln Park,39.727,-105.00171,Entire home/apt,83,1,16,2021-09-07,1.41,2,183,16,2020-BFN-0001664
46798345,"Kasa  🏈 Catch a Game at Empower Field, Mile High  🏈 Union Station",379711454,Kasa,,Union Station,39.75665,-105.00462,Entire home/apt,207,2,22,2021-12-26,1.77,8,320,20,2020-BFN-0003065
46799102,Union Station Home Theater Get Away,3152743,Sergio,,Union Station,39.75474,-105.0038,Entire home/apt,250,29,2,2021-09-09,0.37,1,358,2,
46799502,Executive Suite - Union Station High Rise,5935008,Chase,,Union Station,39.75721,-105.00381,Entire home/apt,205,30,3,2021-10-17,0.55,1,305,3,
46807381,Upscale apartment home | 2BR in Denver,359071917,Raquel,,Civic Center,39.73048,-104.9904,Entire home/apt,313,30,0,,,110,365,0,
46816242,"Sunny Cozy 2BR Cottage, Big Backyard Dog Friendly!",33156641,Simone,,Regis,39.78862,-105.04456,Entire home/apt,137,2,42,2021-12-20,3.77,1,28,42,2020-BFN-0006356
46847951,2bd Modern Carriage House in the Heart of Denver,60414610,Nate & Jenna,,Sloan Lake,39.75056,-105.03722,Entire home/apt,173,1,48,2021-12-17,8.14,1,52,48,2020-BFN-0006591
46849411,A Beautiful Home. Convenient.Safety is my priorit,374206607,Rahel,,Gateway - Green Valley Ranch,39.7933,-104.78032,Entire home/apt,239,29,60,2021-12-06,4.71,1,336,56,2020-BFN-0006855
46851581,PrivateEntry+Private420patio+SloansLake+WFH,84894924,Jason,,West Colfax,39.73714,-105.04022,Entire home/apt,99,1,67,2021-12-28,6.26,1,105,67,2021-BFN-0000195
46859102,"Cozy, bright basement 1 bedroom unit",13187755,Brittany,,Stapleton,39.80543,-104.86667,Entire home/apt,55,30,4,2021-09-20,0.39,1,81,4,
46891980,Space*Sun*Private*XLYard*Stocked Home!,76018832,Tess,,East Colfax,39.73606,-104.90287,Entire home/apt,253,1,49,2021-12-26,6.00,1,283,49,2021-BFN-0002006
46914180,"Room in Cozy Condo, steps from park and breweries",22550495,Benjamin,,Cheesman Park,39.7383,-104.96055,Private room,75,30,3,2021-07-31,0.37,3,194,3,
46916398,"Live, Work, Play in Modern Park Hill Apartment! #1",378993771,Evelo,,North Park Hill,39.7581,-104.92921,Entire home/apt,75,45,3,2021-09-05,0.31,7,207,3,
46921762,Centrally located base for your Denver adventure!,105375426,Stephanie,,Skyland,39.75531,-104.95323,Private room,56,1,63,2021-11-22,4.92,2,358,60,2020-BFN-0004061
46925783,Denver Square Mother-in-Law suite,98301801,Chayla,,Whittier,39.75276,-104.96965,Entire home/apt,54,2,51,2021-12-21,4.58,1,58,51,2021-BFN-0000346
46925796,SuperGreen Townhome in the heart of Hilltop,27976406,Christopher,,Hale,39.72867,-104.93918,Entire home/apt,229,5,3,2021-10-31,0.25,1,81,3,2020-BFN-0007203
46938100,The green valley getaway(jozzers place,29477818,Jose,,Gateway - Green Valley Ranch,39.79159,-104.76596,Private room,35,29,3,2021-08-04,0.25,1,29,3,
46939940,Modern - Only 5 Min From RiNo / LoHi and Downtown!,340445453,Mountain And Beach Corporate,,Elyria Swansea,39.77669,-104.96161,Entire home/apt,142,29,0,,,5,119,0,
46940707,NEW! Downtown Denver High Rise w/ City + Mtn Views,121718072,Evolve,,Union Station,39.75118,-104.99699,Entire home/apt,104,30,3,2021-11-05,0.59,24,243,3,
46943238,Private Apt/Shared Entrance/Blocks from Downtown,10653789,Jim,,North Capitol Hill,39.741207,-104.97644,Entire home/apt,103,2,87,2021-12-23,6.89,1,261,85,2020-BFN-0005164
46950578,"Sassi Retreat
420 Friendly Inside!!!
Man Cave!!",90117505,Jenn,,University Park,39.67054,-104.95017,Entire home/apt,368,2,21,2021-12-27,1.76,2,177,21,2021-BFN-0000854
46969613,Bright 1BR Apt w/ Workspace in Union Station,261774896,Sentral Union Station,,Union Station,39.7546,-105.00283,Entire home/apt,152,1,17,2021-12-10,1.44,46,3,17,2020-BFN-0006399
46971561,Nice private room and bath,379742504,Mark,,Congress Park,39.72992,-104.94232,Private room,85,29,0,,,1,89,0,
46980569,AFFORDABLE and CLEAN with all you NEED!,33614508,Daniel,,Virginia Village,39.69707,-104.93601,Entire home/apt,72,3,2,2020-12-29,0.16,1,329,1,
46990868,Private guest suite in Sunnyside neighborhood,379880861,Dominique,,Sunnyside,39.77227,-105.0127,Private room,52,7,22,2021-12-26,1.77,1,21,21,2021-BFN-0000347
47023490,The Monocle — Designer 1Bed by RiNo & Five Points,106845625,Andy,,Whittier,39.7618,-104.96583,Private room,72,1,54,2021-12-23,4.50,2,71,54,2020-BFN-0005187
47027914,Light & Bright Bedroom 5 min to Downtown,8608452,Jessie,,Sunnyside,39.77351,-105.01739,Private room,49,4,5,2021-02-20,0.41,1,0,4,2021-BFN-0000060
47032895,Relaxed and comfy space in a luxury and safe area,361891821,Sarah,,University,39.68289,-104.96099,Shared room,35,29,0,,,1,365,0,
47058767,Historic Butler's Apartment in city with parking,186166480,Penny And Bill,,Capitol Hill,39.73083,-104.98476,Entire home/apt,141,3,31,2021-12-28,2.55,4,352,31,2020-BFN-0000345
47075662,Mid Century Modern 3 Bedroom +Office with Rooftop!,52639692,Rachel,,Cherry Creek,39.72413,-104.94633,Entire home/apt,209,30,4,2021-10-31,0.39,5,221,4,
47076919,Cozy private bed (shared bath) #2 in historic home,12936597,Rachel,,Speer,39.71666,-104.97613,Private room,35,29,14,2021-10-09,1.15,2,30,14,2021-BFN-0001273
47077087,The LoHi Happy Hide Away *PET/KID/420 FRIENDLY*,68274757,Anjanette &,,Highland,39.76189,-105.00733,Entire home/apt,120,2,19,2021-12-07,1.51,2,147,18,2021-BFN-0007858
47096870,Modern Oasis in Washington Park/Walkable,25518591,Amanda,,Speer,39.71599,-104.97917,Entire home/apt,61,30,2,2021-09-19,0.36,2,128,2,
47102632,Denver’s Mile High Mountain 2 bedroom with kings,301714537,Jeff,,Elyria Swansea,39.78872,-104.94993,Entire home/apt,68,1,57,2021-12-27,4.63,9,175,56,2020-BFN-0007130
47103538,The BARN - a private guesthouse,18360538,Rebekah,,Washington Park West,39.70715,-104.98427,Entire home/apt,113,2,41,2021-12-28,4.64,1,155,41,2021-BFN-0000946
47116912,Curated & Comfy near Downtown - Extended Stay!,30972487,Sabrina,,Cheesman Park,39.73932,-104.96894,Entire home/apt,120,30,2,2021-04-29,0.21,18,0,2,
47117961,West Wash Park Apt! Walkable & Close to Downtown!,30972487,Sabrina,,Speer,39.71742,-104.97763,Entire home/apt,98,30,11,2021-10-30,1.00,18,310,11,2020-BFN-0007139
47121867,Pvt House w/fenced yard facing park !,98488152,Jennifer,,Chaffee Park,39.78987,-105.01664,Entire home/apt,70,30,2,2021-05-01,0.21,1,0,2,
47136536,Modern Loft in Bustling LoHi w/ Deck views of Dnvr,40540962,Matt,,Highland,39.75688,-105.01199,Entire home/apt,300,29,0,,,1,358,0,
47142758,"Downtown Denver Loft, Close to Convention Center",130911588,The Home Store,,CBD,39.7438,-104.98955,Entire home/apt,89,30,5,2021-11-30,0.67,3,177,5,
47144609,*30Day 2Bed Stay* Book for Work💻 or Play▶️Near DU!,6740624,Kevin,,University,39.68451,-104.96028,Entire home/apt,80,30,6,2021-10-09,0.57,5,52,6,
47160988,Private Bed/Bath/Kitchenette/Living- New Build,52252533,Joseph,,Rosedale,39.67169,-104.98531,Entire home/apt,45,29,3,2021-11-28,0.27,1,39,3,
47175839,Bright & private unit (1br) near Sloan's Lake,17156095,Shane,,West Colfax,39.73581,-105.03931,Entire home/apt,124,1,36,2021-12-19,3.71,1,165,36,2021-BFN-0000654
47194893,Modern Apartment Furnished for Long Stays! #3,378993771,Evelo,,North Park Hill,39.75746,-104.92794,Entire home/apt,76,45,2,2021-11-02,0.20,7,178,2,
47196007,"Brand New, Modern Space in Heart of Park Hill #2",378993771,Evelo,,North Park Hill,39.7575,-104.92916,Entire home/apt,76,30,5,2021-09-16,0.55,7,136,5,
47197333,Sparkling 2BR Suite Near Broncos Stadium!,339436851,Brian,,Valverde,39.72063,-105.02417,Entire home/apt,53,29,41,2021-11-14,3.48,1,7,41,2020-BFN-0005702
47206500,Exquisite 6 bedrooms/ 4 baths w/3600 SFt to spread,70343253,Yolanda,,Washington Park West,39.70075,-104.97945,Entire home/apt,326,30,1,2021-04-02,0.11,1,269,1,
47213606,COZY TWO QUEENS - GYM - POOL - VIEWS  - LOCATION!,5216325,Julia,,CBD,39.74531,-104.99645,Entire home/apt,125,30,0,,,6,242,0,
47215838,Luxury Downtown Denver King Bed- Yard and Hot Tub,128860468,Will,,Speer,39.7163,-104.98657,Entire home/apt,291,29,3,2021-09-10,0.30,2,272,3,
47219191,Brand New Modern Space in Heart of Park Hill #4,378993771,Evelo,,North Park Hill,39.75769,-104.92756,Entire home/apt,69,45,1,2021-11-30,1,7,181,1,
47220015,Brand New Modern Space in Heart of Park Hill #5,378993771,Evelo,,North Park Hill,39.75886,-104.92939,Entire home/apt,69,30,4,2021-12-11,0.38,7,208,4,
47224119,"Modern, Comfortable Condo Near Downtown Denver",21224765,Rachel,,City Park West,39.74552,-104.9664,Entire home/apt,102,60,2,2021-09-05,0.28,1,249,2,
47250433,Townhome Boho Styled Private Bedroom,151800502,Justin,,Virginia Village,39.68041,-104.9252,Private room,26,29,2,2021-06-06,0.25,1,57,2,
47272913,"5blks->Broncos, $9 Uber->Avs, dtown. Hot tub+deck!",7208149,Philip,,West Colfax,39.74095,-105.03298,Entire home/apt,528,1,59,2021-12-26,5.00,1,331,59,2020-BFN-0001029
47274278,Entire home with yard close to I70 and Downtown,10799284,James,,Highland,39.76456,-105.02032,Entire home/apt,195,30,2,2021-08-12,0.18,1,0,2,
47274444,RARE! Monthly Furnished Rental in Denver RINO area,377219980,Antoine,,Five Points,39.76159,-104.98327,Entire home/apt,69,29,3,2021-11-20,0.33,3,319,3,
47274568,Blocks from Union Station 🚉 stay 60 days minimum,381236017,Sara,,Union Station,39.75232,-105.00347,Entire home/apt,300,60,0,,,1,358,0,
47274761,RARE! Monthly Furnished Rental in Denver RINO area,377219980,Antoine,,Five Points,39.75954,-104.98376,Entire home/apt,72,29,6,2021-11-25,0.65,3,160,6,
47284260,Denver Highlands-Centrally Located,346713480,Deanna,,West Highland,39.76118,-105.02548,Entire home/apt,52,29,7,2021-11-29,0.63,1,29,7,2020-bfn-0003168
47287150,★ Eco & Pet Friendly Home w/ Large Outdoor Hangout,120016948,Andrew,,Athmar Park,39.70803,-105.01209,Entire home/apt,129,1,10,2021-12-28,8.33,1,1,10,2021-BFN-0008138
47313009,"Live, Work, Play in Modern Park Hill Apartment! #6",378993771,Evelo,,North Park Hill,39.75887,-104.92932,Entire home/apt,70,45,4,2021-11-30,0.44,7,201,4,
47334228,Charming and Rustic Comforts,208327479,Brett (Mike),,City Park,39.74021,-104.95185,Entire home/apt,182,29,2,2021-08-29,0.39,1,173,2,
47337599,Private Carriage house in heart RiNO & Downtown,105144406,Bonnie,,Five Points,39.75253,-104.98348,Entire home/apt,107,1,118,2021-12-15,10.14,1,56,118,2020-BFN-0004653
47341596,Sloans Lake getaway,52357669,Kim,,West Colfax,39.73897,-105.03401,Entire home/apt,125,3,5,2021-07-18,0.58,1,0,5,2021-BFN-0001756
47356379,Luxury Condo at The ColoRADan- Union Station!,382335936,Chris,,Union Station,39.7534,-105.00191,Entire home/apt,229,30,0,,,1,303,0,
47370604,The New Garage Mahal - A Touch Above,218836825,Scott,,Berkeley,39.77599,-105.04857,Entire home/apt,206,3,7,2021-10-11,0.66,1,297,7,2020-BFN-0007455
47372674,"Spacious one bedroom, one bath executive  loft",130143679,Gary And Julia,,Stapleton,39.75942,-104.89828,Entire home/apt,150,60,0,,,4,244,0,
47372802,Spacious one bedroom executive loft in Denver,130143679,Gary And Julia,,Stapleton,39.75938,-104.89926,Entire home/apt,150,60,0,,,4,278,0,
47385446,"Spacious, Spa-like, In-Law Unit in Great Location",4795521,Liz,,Berkeley,39.77398,-105.02561,Entire home/apt,121,2,47,2021-12-28,6.75,2,71,47,2021-BFN-0000891
47398226,Landing | Modern Apartment with Amazing Amenities (ID1297),263502162,Landing,,DIA,39.80976,-104.77808,Entire home/apt,80,30,0,,,31,348,0,
47398248,Landing | Modern Apartment with Amazing Amenities (ID1298),263502162,Landing,,DIA,39.80817,-104.77928,Entire home/apt,92,30,0,,,31,364,0,
47403661,Private Basement Apartment ⭐️ King Bed,178058475,Jake,,Virginia Village,39.68049,-104.92223,Entire home/apt,84,1,30,2021-10-04,2.54,2,0,30,2020-BFN-0007006
47430921,"Charming Highlands Bungalow, Walk to Restaurants",26427651,Meg,,West Highland,39.764,-105.04702,Entire home/apt,435,2,5,2021-07-25,0.47,1,0,5,2021-BFN-0000051
47444472,Cozy Downtown Denver Studio Apt,261774896,Sentral Union Station,,Union Station,39.75494,-105.00169,Entire home/apt,127,1,18,2021-11-12,1.56,46,0,18,2020-BFN-0006895
47466253,One-of-a-kind Terrace Downtown,745200,Susan,,Union Station,39.75425,-105.00063,Entire home/apt,147,30,0,,,6,243,0,
47468450,Broadway Central V,228560773,Chris,,Speer,39.7181,-104.98535,Entire home/apt,129,30,4,2021-11-10,0.52,4,55,4,
47469963,Spacious bedroom/workspace in center of Denver,69336458,Matthew,,Ruby Hill,39.69187,-105.00774,Private room,47,1,7,2021-04-17,0.59,2,0,7,2021-BFN-0000056
47470551,Spacious and cozy bedroom in the center of Denver,69336458,Matthew,,Ruby Hill,39.69185,-105.00784,Private room,45,7,3,2021-08-28,0.26,2,0,3,2021-BFN-0000056
47483977,2 bedroom apartment near Sloan's Lake,86000051,Vance And Robert,,West Colfax,39.73705,-105.05192,Entire home/apt,135,29,3,2021-10-31,0.63,2,80,3,
47488949,Entire cozy house with yard & garage near Downtown,24263205,Kyle,,Villa Park,39.72824,-105.04295,Entire home/apt,87,30,2,2021-10-25,0.26,1,123,2,
47490075,LoHi Modern 3 Bedroom / 2 Bath- The Best Location!,340445453,Mountain And Beach Corporate,,Highland,39.76424,-105.00593,Entire home/apt,178,29,1,2021-04-24,0.12,5,115,1,
47511043,CHERRY CREEK | CENTRAL | MODERN DESIGN | FAST WIFI,9834932,AirSimplicity,,Washington Virginia Vale,39.70361,-104.91688,Entire home/apt,339,30,32,2021-10-24,2.73,8,0,32,2020-BFN-0004293
47534029,1M Luxurious Dream House in Sloan Lake!,383660245,Brittney,,Sloan Lake,39.74871,-105.03274,Entire home/apt,800,2,24,2021-12-13,2.30,1,351,24,2021-BFN-0000430
47544804,"420 Friendly Suite 
(INSIDE)
w/ a dash of Sass!!",90117505,Jenn,,University Park,39.66836,-104.95025,Entire home/apt,226,2,23,2021-12-20,2.03,2,177,23,2021-BFN-0000854
47549407,"Work from home! Furnished 1 bed, downtown denver",16974792,Matthew,,Union Station,39.75317,-105.00038,Entire home/apt,245,29,6,2021-12-19,0.70,1,295,6,
47566675,Cool and Clean Condo West Wash Park 2 Bed 1 Bath,44680246,Michael,,Speer,39.7142,-104.98265,Entire home/apt,201,1,43,2021-11-26,4.43,1,53,43,2021-BFN-0001139
47594487,15th Floor Retreat with Unbeatable Views!,745200,Susan,,Union Station,39.75313,-105.00202,Entire home/apt,118,90,0,,,6,120,0,
47595779,"NEW LOHI Private Room and Bath, a walkers paradise",197738754,Liliana,,Highland,39.76357,-105.01197,Private room,95,1,13,2021-08-10,1.98,1,171,13,2021-BFN-0001658
47713183,The Botanic — Designer 2Bed by Five Points & RiNo,106845625,Andy,,Whittier,39.76054,-104.96575,Private room,130,1,10,2021-10-23,0.98,2,74,10,2020-BFN-0005187
47714136,Garden Level Apartment near Denver City Park,38754802,Margarethe,,Skyland,39.75485,-104.95776,Entire home/apt,53,30,8,2021-12-25,0.70,1,184,8,2019-BFN-0000309
47717179,Stylish Corporate Rental | Central Location,168192369,Heather,,Berkeley,39.77376,-105.0498,Entire home/apt,123,29,2,2021-10-31,0.34,2,52,2,
47721756,Great stay w/ private hot tub and beautiful views!,9430511,Marisa,,Skyland,39.75841,-104.94554,Private room,80,29,2,2021-04-30,0.21,1,1,2,
47732130,Sleek & Modern Union Station Studio Apt,261774896,Sentral Union Station,,Union Station,39.75571,-105.00274,Entire home/apt,127,1,32,2021-12-04,3.23,46,15,32,2020-BFN-0006481
47766269,Charming Historic Denver Arts District Home,27270571,David,,Lincoln Park,39.73031,-104.9984,Entire home/apt,119,30,3,2021-07-31,0.37,1,332,3,
47768785,Cute & cozy townhome with your private bed & bath,38419271,Omar,,Lincoln Park,39.73516,-104.9967,Private room,34,30,1,2021-03-03,0.10,1,87,1,
47769511,Luxury 1 bed Condo- Lodo,134278978,Grace,,Union Station,39.74862,-105.00066,Entire home/apt,215,30,3,2021-11-19,0.45,1,235,3,2021-BFN-0001544
47781124,A1 - Private Room- The House with Columns,189556156,Vivian,,Stapleton,39.78727,-104.89336,Private room,80,2,22,2021-10-31,2.83,2,162,22,2021-BFN-0000755
47788214,Private Basement Apartment Close to Downtown & DU,385174678,Jessica,,Virginia Village,39.68196,-104.92698,Entire home/apt,111,3,32,2021-12-22,3.92,1,41,32,2021-BFN-0001117
